product_id,name,category,subcategory,price,avg_rating,rating_count,description
291,Electronics Product 291,Electronics,Laptops,342.67,4.4,152,This is a Laptops product in the Electronics category.
292,Electronics Product 292,Electronics,Gaming,617.67,4.1,112,This is a Gaming product in the Electronics category.
293,Electronics Product 293,Electronics,Gaming,28.46,3.8,795,This is a Gaming product in the Electronics category.
294,Electronics Product 294,Electronics,Audio,51.95,4.2,255,This is a Audio product in the Electronics category.
295,Electronics Product 295,Electronics,Audio,82.98,4.1,94,This is a Audio product in the Electronics category.
296,Electronics Product 296,Electronics,Cameras,259.89,3.2,1025,This is a Cameras product in the Electronics category.
297,Electronics Product 297,Electronics,Audio,149.14,5.0,1766,This is a Audio product in the Electronics category.
298,Electronics Product 298,Electronics,Audio,290.16,3.6,46,This is a Audio product in the Electronics category.
299,Electronics Product 299,Electronics,Laptops,72.03,3.7,209,This is a Laptops product in the Electronics category.
300,Electronics Product 300,Electronics,Smartphones,135.89,4.0,109,This is a Smartphones product in the Electronics category.
301,Electronics Product 301,Electronics,Gaming,62.24,4.9,898,This is a Gaming product in the Electronics category.
302,Electronics Product 302,Electronics,Cameras,50.43,4.9,189,This is a Cameras product in the Electronics category.
303,Electronics Product 303,Electronics,Cameras,484.97,3.8,178,This is a Cameras product in the Electronics category.
304,Electronics Product 304,Electronics,Gaming,155.51,4.3,88,This is a Gaming product in the Electronics category.
305,Electronics Product 305,Electronics,Cameras,17.51,4.3,276,This is a Cameras product in the Electronics category.
306,Electronics Product 306,Electronics,Cameras,381.24,4.4,151,This is a Cameras product in the Electronics category.
307,Electronics Product 307,Electronics,Gaming,203.29,4.3,26,This is a Gaming product in the Electronics category.
308,Electronics Product 308,Electronics,Cameras,49.6,4.7,123,This is a Cameras product in the Electronics category.
309,Electronics Product 309,Electronics,Smartphones,1135.97,4.7,199,This is a Smartphones product in the Electronics category.
310,Electronics Product 310,Electronics,Cameras,154.83,5.0,122,This is a Cameras product in the Electronics category.
311,Electronics Product 311,Electronics,Audio,97.46,3.6,21,This is a Audio product in the Electronics category.
312,Electronics Product 312,Electronics,Smartphones,73.91,4.3,74,This is a Smartphones product in the Electronics category.
313,Electronics Product 313,Electronics,Cameras,96.19,4.5,83,This is a Cameras product in the Electronics category.
314,Electronics Product 314,Electronics,Laptops,56.0,3.4,170,This is a Laptops product in the Electronics category.
315,Electronics Product 315,Electronics,Audio,45.07,4.2,205,This is a Audio product in the Electronics category.
316,Electronics Product 316,Electronics,Laptops,71.98,4.0,148,This is a Laptops product in the Electronics category.
317,Electronics Product 317,Electronics,Cameras,387.34,4.0,426,This is a Cameras product in the Electronics category.
318,Electronics Product 318,Electronics,Gaming,307.9,3.8,395,This is a Gaming product in the Electronics category.
319,Electronics Product 319,Electronics,Laptops,188.68,4.3,175,This is a Laptops product in the Electronics category.
320,Electronics Product 320,Electronics,Cameras,330.8,4.2,28,This is a Cameras product in the Electronics category.
321,Electronics Product 321,Electronics,Cameras,31.76,3.2,60,This is a Cameras product in the Electronics category.
322,Electronics Product 322,Electronics,Cameras,59.83,5.0,52,This is a Cameras product in the Electronics category.
323,Electronics Product 323,Electronics,Gaming,115.15,4.4,240,This is a Gaming product in the Electronics category.
324,Electronics Product 324,Electronics,Laptops,147.93,4.4,136,This is a Laptops product in the Electronics category.
325,Electronics Product 325,Electronics,Gaming,39.22,5.0,77,This is a Gaming product in the Electronics category.
326,Electronics Product 326,Electronics,Laptops,77.79,4.5,128,This is a Laptops product in the Electronics category.
327,Electronics Product 327,Electronics,Audio,370.86,4.0,106,This is a Audio product in the Electronics category.
328,Electronics Product 328,Electronics,Cameras,126.31,4.5,51,This is a Cameras product in the Electronics category.
329,Electronics Product 329,Electronics,Gaming,157.44,3.9,16,This is a Gaming product in the Electronics category.
330,Electronics Product 330,Electronics,Cameras,505.27,4.8,292,This is a Cameras product in the Electronics category.
331,Electronics Product 331,Electronics,Audio,284.34,3.8,386,This is a Audio product in the Electronics category.
332,Electronics Product 332,Electronics,Audio,376.8,4.8,120,This is a Audio product in the Electronics category.
333,Electronics Product 333,Electronics,Gaming,97.91,4.9,133,This is a Gaming product in the Electronics category.
334,Electronics Product 334,Electronics,Laptops,493.45,4.4,116,This is a Laptops product in the Electronics category.
335,Electronics Product 335,Electronics,Laptops,109.71,3.7,315,This is a Laptops product in the Electronics category.
336,Electronics Product 336,Electronics,Gaming,297.92,3.8,125,This is a Gaming product in the Electronics category.
337,Electronics Product 337,Electronics,Smartphones,118.36,5.0,72,This is a Smartphones product in the Electronics category.
338,Electronics Product 338,Electronics,Cameras,474.8,4.7,226,This is a Cameras product in the Electronics category.
339,Electronics Product 339,Electronics,Audio,512.6,3.8,438,This is a Audio product in the Electronics category.
340,Electronics Product 340,Electronics,Gaming,81.06,4.6,265,This is a Gaming product in the Electronics category.
341,Electronics Product 341,Electronics,Audio,177.92,3.7,189,This is a Audio product in the Electronics category.
342,Electronics Product 342,Electronics,Laptops,165.33,3.6,1538,This is a Laptops product in the Electronics category.
343,Electronics Product 343,Electronics,Audio,148.97,3.8,79,This is a Audio product in the Electronics category.
344,Electronics Product 344,Electronics,Cameras,12.38,3.0,247,This is a Cameras product in the Electronics category.
345,Electronics Product 345,Electronics,Gaming,50.73,4.7,287,This is a Gaming product in the Electronics category.
346,Electronics Product 346,Electronics,Cameras,39.55,4.0,245,This is a Cameras product in the Electronics category.
347,Electronics Product 347,Electronics,Cameras,311.09,5.0,31,This is a Cameras product in the Electronics category.
348,Electronics Product 348,Electronics,Audio,145.37,3.8,25,This is a Audio product in the Electronics category.
349,Electronics Product 349,Electronics,Laptops,131.2,4.5,107,This is a Laptops product in the Electronics category.
350,Electronics Product 350,Electronics,Cameras,38.98,4.8,549,This is a Cameras product in the Electronics category.
351,Electronics Product 351,Electronics,Cameras,16.97,3.7,133,This is a Cameras product in the Electronics category.
352,Electronics Product 352,Electronics,Smartphones,171.57,3.8,1101,This is a Smartphones product in the Electronics category.
353,Electronics Product 353,Electronics,Laptops,106.8,4.1,196,This is a Laptops product in the Electronics category.
354,Electronics Product 354,Electronics,Audio,210.85,4.3,271,This is a Audio product in the Electronics category.
355,Electronics Product 355,Electronics,Gaming,165.86,4.6,75,This is a Gaming product in the Electronics category.
356,Electronics Product 356,Electronics,Audio,214.27,4.5,312,This is a Audio product in the Electronics category.
357,Electronics Product 357,Electronics,Audio,260.87,4.1,172,This is a Audio product in the Electronics category.
358,Electronics Product 358,Electronics,Laptops,80.89,3.7,30,This is a Laptops product in the Electronics category.
359,Electronics Product 359,Electronics,Cameras,21.33,3.7,135,This is a Cameras product in the Electronics category.
360,Electronics Product 360,Electronics,Smartphones,479.12,4.4,126,This is a Smartphones product in the Electronics category.
361,Electronics Product 361,Electronics,Gaming,91.67,3.9,27,This is a Gaming product in the Electronics category.
362,Electronics Product 362,Electronics,Cameras,23.93,5.0,238,This is a Cameras product in the Electronics category.
363,Electronics Product 363,Electronics,Audio,67.64,4.4,58,This is a Audio product in the Electronics category.
364,Electronics Product 364,Electronics,Cameras,323.7,3.9,152,This is a Cameras product in the Electronics category.
365,Electronics Product 365,Electronics,Cameras,61.71,4.3,31,This is a Cameras product in the Electronics category.
366,Electronics Product 366,Electronics,Gaming,143.86,5.0,39,This is a Gaming product in the Electronics category.
367,Electronics Product 367,Electronics,Audio,1075.37,4.4,32,This is a Audio product in the Electronics category.
368,Electronics Product 368,Electronics,Cameras,88.99,4.4,181,This is a Cameras product in the Electronics category.
369,Electronics Product 369,Electronics,Audio,136.06,4.8,118,This is a Audio product in the Electronics category.
370,Electronics Product 370,Electronics,Smartphones,101.63,5.0,359,This is a Smartphones product in the Electronics category.
371,Electronics Product 371,Electronics,Audio,83.89,5.0,144,This is a Audio product in the Electronics category.
372,Electronics Product 372,Electronics,Gaming,104.91,4.0,31,This is a Gaming product in the Electronics category.
373,Electronics Product 373,Electronics,Cameras,173.03,4.8,157,This is a Cameras product in the Electronics category.
374,Electronics Product 374,Electronics,Cameras,617.24,4.6,173,This is a Cameras product in the Electronics category.
375,Electronics Product 375,Electronics,Cameras,157.28,4.0,510,This is a Cameras product in the Electronics category.
376,Electronics Product 376,Electronics,Laptops,67.44,3.7,30,This is a Laptops product in the Electronics category.
377,Electronics Product 377,Electronics,Cameras,456.13,4.2,495,This is a Cameras product in the Electronics category.
378,Electronics Product 378,Electronics,Cameras,229.97,3.8,313,This is a Cameras product in the Electronics category.
379,Electronics Product 379,Electronics,Cameras,141.24,4.0,191,This is a Cameras product in the Electronics category.
380,Electronics Product 380,Electronics,Cameras,334.72,3.9,340,This is a Cameras product in the Electronics category.
381,Electronics Product 381,Electronics,Smartphones,92.04,5.0,40,This is a Smartphones product in the Electronics category.
382,Electronics Product 382,Electronics,Smartphones,59.07,3.4,418,This is a Smartphones product in the Electronics category.
383,Electronics Product 383,Electronics,Cameras,35.72,4.4,255,This is a Cameras product in the Electronics category.
384,Electronics Product 384,Electronics,Audio,67.96,4.8,67,This is a Audio product in the Electronics category.
385,Electronics Product 385,Electronics,Audio,89.68,4.2,84,This is a Audio product in the Electronics category.
